Km,Owner Type,Seats,No Of Cylinder,Max Power Delivered,Max Torque Delivered,Listed Price,Car Age,Usage Type,Car Size,Is Turbo,Is Advanced Engine,City Freq,Brand Category_Commercial,Brand Category_Luxury,Brand Category_Mid,Brand Category_Other,Brand Category_Premium,Brand Category_Ultra_Luxury,Fuel_diesel,Fuel_electric,Fuel_lpg,Fuel_petrol,Car Segment_Other,Car Segment_SUV,Car Segment_Sedan,Transmission_manual,Drive Type_4wd,Drive Type_4x2,Drive Type_awd,Drive Type_fwd,Drive Type_rwd,Gear Type_CVT,Gear Type_Direct,Gear Type_Manual
79557.0,1.0,5,4,88.76,219.6,850000,7,1.0,11.34919575,1,1,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48335.0,1.0,5,3,67.0,90.0,410000,8,1.0,9.505849125,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142181.0,2.0,5,3,67.0,84.0,90698,17,2.0,9.0144625,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78182.0,1.0,7,4,140.0,330.0,600000,14,1.0,15.46818525,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140223.0,2.0,7,4,120.0,290.0,400000,13,2.0,15.89738725,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111216.0,3.0,7,4,140.0,330.0,600000,12,2.0,15.46818525,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34774.0,2.0,5,4,88.73,219.7,650000,8,1.0,10.39953495,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15237.0,1.0,5,3,47.33,69.0,355000,7,0.0,7.698283125,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112074.0,4.0,5,4,90.0,22.4,180143,16,2.0,10.139787,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96445.0,1.0,5,4,73.9,113.0,234549,15,2.0,10.110744,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2785.0,1.0,5,4,81.8,113.0,685000,4,0.0,9.973535,0,1,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30072.0,1.0,5,4,88.7,110.0,550000,9,1.0,10.34444488,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66996.0,1.0,5,4,117.3,145.0,496861,12,1.0,11.251071,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71827.0,2.0,5,4,78.9,111.8,249653,14,1.0,8.86301625,0,1,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41526.0,1.0,5,4,83.1,115.0,681000,7,1.0,10.52662525,0,1,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147678.0,1.0,5,4,81.8,113.0,401165,8,2.0,9.973535,0,1,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89387.0,1.0,5,3,70.0,160.0,350000,11,2.0,9.499848,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99777.0,1.0,5,4,86.7,109.0,312683,13,2.0,10.088316,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48108.0,1.0,5,4,88.73,219.7,750000,9,1.0,10.39953495,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26437.0,1.0,5,4,121.3,151.0,900000,7,1.0,11.323221,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86465.0,1.0,5,4,103.25,138.0,800000,7,2.0,11.5350345,0,1,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16395.0,1.0,5,4,113.45,250.0,1050000,4,0.0,11.323221,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30048.0,1.0,5,4,68.05,99.04,300000,10,1.0,8.86301625,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86251.0,2.0,5,4,68.05,99.04,170000,16,2.0,8.86301625,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93687.0,2.0,5,4,88.5,200.0,650000,9,2.0,11.727722,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160666.5,3.0,5,4,88.5,145.0,188769,15,2.0,10.088383746495735,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104555.0,2.0,5,4,68.05,99.04,300000,10,2.0,8.86301625,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160666.5,1.0,5,3,67.1,90.0,193969,16,2.0,9.0144625,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99176.0,1.0,5,4,68.05,99.04,179833,18,2.0,8.86301625,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75891.0,3.0,5,4,126.32,259.8,331000,13,1.0,10.957775,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13950.0,1.0,5,3,47.33,69.0,372000,7,0.0,7.698283125,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99674.0,1.0,5,4,80.0,11.4,293000,15,2.0,10.139787,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21522.0,1.0,5,4,119.35,145.0,1014000,4,1.0,11.840009828,0,1,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23602.0,1.0,5,4,81.86,113.75,547000,8,1.0,9.499848,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85449.0,1.0,5,4,98.63,200.0,618000,7,2.0,10.164059025,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63306.0,2.0,7,4,140.0,330.0,961000,9,1.0,15.46818525,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
735.0,1.0,5,4,79.65,104.4,565000,4,0.0,9.892640625,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75135.0,1.0,5,4,81.86,117.0,600000,6,1.0,10.39953495,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66071.0,1.0,5,4,126.3,259.9,422040,14,1.0,10.957775,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63371.0,1.0,6,3,77.0,190.0,275000,10,1.0,10.430844375,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79102.0,3.0,5,4,90.0,22.4,270000,14,1.0,10.139787,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82661.0,2.0,5,4,85.8,114.0,139407,17,2.0,10.27404,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116789.0,1.0,7,4,98.6,200.0,450000,11,2.0,11.832765714,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114414.0,3.0,5,3,67.0,84.0,99650,19,2.0,9.1366925,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37544.0,2.0,5,4,91.1,130.0,550000,11,1.0,11.5350345,0,1,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84319.0,1.0,5,4,88.7,200.0,250000,11,2.0,10.7002879,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121728.0,3.0,8,4,100.0,200.0,550000,14,2.0,14.202496,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29320.0,2.0,5,3,47.3,69.0,260000,10,1.0,7.46136125,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32763.0,1.0,5,3,47.3,69.0,270000,8,1.0,7.66476375,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18002.0,1.0,5,4,167.67,350.0,1658180,4,0.0,14.856892072,1,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88504.0,3.0,5,4,103.2,14.9,220000,15,2.0,10.859865,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88232.0,1.0,5,4,78.9,111.7,260000,14,2.0,8.86301625,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26797.0,1.0,5,4,81.86,115.0,700000,7,1.0,11.34919575,1,1,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73000.0,1.0,5,4,81.8,113.0,500000,8,1.0,10.193472,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83339.0,2.0,5,4,152.0,215.0,300000,18,2.0,14.031918,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103009.0,1.0,5,4,126.2,259.9,748818,11,2.0,12.388978,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40000.0,1.0,8,4,120.96,300.0,800000,8,1.0,15.17765214,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71754.0,1.0,5,4,117.3,145.0,535081,11,1.0,11.251071,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24319.0,1.0,5,4,81.8,113.0,600000,7,1.0,10.52662525,0,1,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42796.0,1.0,5,3,67.04,90.0,469000,7,1.0,9.25228,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48107.0,1.0,5,4,78.9,111.8,282000,14,1.0,8.86301625,0,1,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24512.0,1.0,5,3,67.04,90.0,300000,12,1.0,9.1468585,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12439.0,1.0,5,4,81.86,117.0,750000,7,0.0,10.39953495,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65079.0,1.0,5,4,81.86,113.75,400000,8,1.0,9.499848,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50489.0,1.0,5,4,81.8,113.0,600000,7,1.0,10.193472,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62813.0,1.0,5,4,81.86,113.75,550000,8,1.0,9.499848,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37507.0,1.0,5,3,70.0,160.0,450000,11,1.0,9.499848,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68944.0,3.0,5,4,73.9,190.0,250000,15,1.0,10.756512,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57676.0,2.0,5,4,81.83,114.7,650000,8,1.0,10.39953495,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43826.0,2.0,5,4,68.05,99.04,209838,16,1.0,8.86301625,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119508.0,3.0,5,4,78.0,12.7,90000,21,2.0,11.12436975,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79348.0,2.0,5,3,70.0,160.0,345000,10,1.0,9.499848,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106497.0,2.0,5,4,85.8,114.0,184675,15,2.0,10.110744,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105930.0,1.0,5,4,74.0,190.0,300000,14,2.0,10.529721375,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85784.0,2.0,5,4,126.32,259.8,310000,14,2.0,10.957775,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51341.0,1.0,7,4,140.0,330.0,650000,13,1.0,15.46818525,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132848.0,1.0,5,4,85.8,114.0,130000,17,2.0,10.756512,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37482.0,1.0,5,4,83.14,115.0,643000,9,1.0,10.529721375,0,1,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160666.5,1.0,5,4,74.0,190.0,500000,9,2.0,10.52662525,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55403.0,1.0,5,3,55.2,74.5,180000,11,1.0,8.125875,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83537.0,2.0,5,4,73.9,113.0,200000,15,2.0,10.110744,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87085.0,1.0,5,4,83.1,115.0,500000,8,2.0,10.52662525,0,1,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
103472.0,1.0,5,4,118.0,146.0,300000,17,2.0,11.088012,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43088.0,1.0,5,4,105.5,135.3,356700,15,1.0,10.9703125,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23789.0,1.0,5,4,88.7,110.0,550000,8,1.0,10.34444488,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63241.0,2.0,5,4,88.5,145.0,65000,21,1.0,8.64423375,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70534.0,1.0,6,3,77.0,190.0,300000,10,1.0,10.430844375,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143206.0,1.0,5,4,98.6,200.0,500000,12,2.0,11.251071,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160666.5,2.0,5,3,46.3,62.0,110000,18,2.0,7.5264825,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87445.0,2.0,5,4,126.32,259.8,351000,14,2.0,10.957775,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17338.0,1.0,5,3,47.3,69.0,170000,12,0.0,7.46136125,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160666.5,1.0,7,4,171.0,343.0,1011000,15,2.0,15.98178,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28700.0,2.0,5,4,82.0,114.0,410000,9,1.0,9.499848,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73056.0,2.0,5,4,74.0,190.0,390000,10,1.0,10.529721375,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54063.0,2.0,5,3,73.97,190.24,400000,9,1.0,9.499848,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72073.0,1.0,5,4,86.7,109.0,450000,11,1.0,10.088316,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49818.0,2.0,5,4,81.8,113.0,625000,6,1.0,10.500957375,0,1,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102064.0,3.0,5,4,73.9,190.0,200000,16,2.0,10.756512,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74919.0,2.0,5,4,80.0,11.4,250000,15,1.0,10.139787,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10630.0,1.0,7,3,71.01,96.0,550000,5,0.0,11.402993407,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39132.0,1.0,5,3,55.2,74.5,280000,8,1.0,8.125875,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160666.5,1.0,5,4,73.94,190.0,220000,14,2.0,10.27404,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93126.0,1.0,5,3,67.0,91.0,350000,7,2.0,8.585910398,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47374.0,1.0,5,4,116.3,146.0,500000,13,1.0,11.175813,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65720.0,2.0,5,4,108.45,240.0,500000,9,1.0,12.761623602,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120894.0,2.0,5,4,74.0,190.0,286194,14,2.0,9.9843975,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158623.0,1.0,5,4,108.5,260.0,600000,8,2.0,11.623646338,1,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67519.0,3.0,5,4,126.32,259.8,360000,14,1.0,10.957775,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80236.0,2.0,5,4,83.8,200.0,350000,12,2.0,13.32597135,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106608.0,1.0,5,4,98.6,200.0,450000,11,2.0,10.34444488,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78000.0,1.0,7,4,140.0,330.0,590001,13,1.0,15.46818525,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73335.0,1.0,5,4,85.8,114.0,240000,15,1.0,9.9843975,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115243.0,1.0,5,4,68.05,160.0,100000,13,2.0,9.0979812,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62623.0,1.0,5,3,71.0,180.4,500000,11,1.0,10.080184,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83281.0,1.0,5,4,63.12,160.0,200000,13,2.0,9.661370625,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61564.0,1.0,5,4,108.45,248.0,489411,11,1.0,13.32597135,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39932.0,2.0,5,4,81.86,113.8,710000,6,1.0,10.201632,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29215.0,1.0,5,4,81.86,113.75,550000,7,1.0,9.499848,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67638.0,2.0,6,3,77.0,190.0,320000,9,1.0,10.430844375,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160666.5,1.0,5,4,88.5,200.0,900000,9,2.0,12.2424225,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82999.0,2.0,5,4,68.0,160.0,150000,15,2.0,9.0979812,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66974.0,2.0,5,4,88.7,219.7,800000,9,1.0,12.654999,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16886.0,1.0,6,4,103.2,138.0,1080000,5,0.0,13.4127875,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38096.0,1.0,5,3,53.3,72.0,300000,10,1.0,8.585910398,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74131.0,1.0,5,3,55.2,74.5,200000,14,1.0,8.125875,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18840.0,1.0,5,4,81.8,113.0,500000,7,0.0,9.9178425,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111135.0,1.0,5,4,98.6,200.0,500000,11,2.0,11.251071,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75585.0,1.0,5,4,118.0,320.0,600000,11,1.0,12.067305,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43403.0,1.0,5,4,81.86,117.0,600000,7,1.0,10.39953495,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43543.0,1.0,5,3,67.05,90.0,455803,7,1.0,9.9178425,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2506.0,1.0,5,3,47.33,69.0,415000,4,0.0,7.698283125,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39895.0,1.0,5,3,47.33,69.0,340000,7,1.0,7.698283125,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87455.0,2.0,5,3,62.1,96.1,221000,14,2.0,8.64423375,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54716.0,1.0,5,4,103.25,138.0,869000,7,1.0,11.5350345,0,1,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81124.0,1.0,5,4,74.0,190.0,650000,9,2.0,10.529721375,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71576.0,1.0,5,3,67.1,90.0,185000,16,1.0,9.0144625,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125243.0,3.0,5,4,90.0,22.4,285000,15,2.0,10.139787,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129131.0,1.0,6,3,77.0,190.0,300000,10,2.0,10.304791875,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
149411.0,2.0,7,4,98.6,200.0,750000,10,2.0,12.87144103,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48955.0,1.0,5,4,126.32,259.8,700000,11,1.0,10.957775,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160666.5,3.0,5,4,90.0,22.4,280000,16,2.0,10.139787,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31652.0,1.0,5,3,47.3,69.0,300000,8,1.0,7.5382825,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21779.0,1.0,5,4,81.8,113.0,610000,5,1.0,9.973535,0,1,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68447.0,1.0,5,4,82.0,114.0,450000,11,1.0,9.499848,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102359.0,2.0,5,4,118.0,146.0,350000,16,2.0,11.088012,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11423.0,1.0,5,4,81.86,113.8,650000,5,0.0,9.716448,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
798.0,1.0,5,3,67.05,90.0,500000,4,0.0,9.9178425,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97662.0,2.0,5,4,117.3,145.0,450000,12,2.0,11.251071,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160666.5,3.0,5,4,75.0,190.0,250000,17,2.0,9.722232,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67004.0,2.0,5,4,86.7,109.0,320000,9,1.0,10.088316,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87801.0,1.0,5,4,63.12,160.0,300000,13,2.0,9.661370625,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65268.0,1.0,5,3,67.04,90.0,450000,8,1.0,9.25228,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50125.0,1.0,5,3,70.0,160.0,400000,10,1.0,9.499848,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43637.0,1.0,5,4,126.2,259.87,1200000,8,1.0,12.654999,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37438.0,1.0,7,4,93.87,225.0,1050000,6,1.0,12.88679925,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76517.0,2.0,5,4,81.86,115.0,730000,7,1.0,11.34919575,1,1,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79923.0,3.0,7,4,88.76,200.0,400000,14,1.0,12.181159875,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18447.0,1.0,5,3,47.33,69.0,350000,6,0.0,7.698283125,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82324.0,1.0,5,4,68.05,99.04,300000,12,2.0,8.86301625,0,0,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
